order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
1835,2490,Bronze,paid_ads,2024-08-20,60,Mexican,Chicago,3.2,27,308,Program Sushi,Sushi,8.62,1,2023-08-30 23:10:33,2023-08-30 23:59:33,49.0,40,6.41,1.89,16.92,,,0.0,completed,26.2,0.0,False,False,
3511,1923,Bronze,email,2023-10-30,118,Japanese,New York,3.3,29,628,Treat Dessert,Dessert,23.05,1,2023-08-31 03:13:26,2023-08-31 04:08:26,55.0,56,3.11,4.58,30.74,,,0.0,completed,27.9,0.0,False,False,
9007,6279,Bronze,email,2024-01-12,79,American,New York,4.4,28,409,Same Appetizer,Appetizer,25.28,1,2023-08-31 05:26:50,2023-08-31 06:32:50,66.0,52,2.72,3.42,31.42,,,0.0,completed,22.9,0.0,False,False,
4787,8116,Silver,paid_ads,2024-07-31,97,Chinese,Philadelphia,4.5,34,521,Unit Beverage,Beverage,31.12,1,2023-08-31 10:15:10,2023-08-31 11:06:10,51.0,45,3.86,3.42,38.4,,,0.0,completed,24.7,0.0,False,False,
3154,8050,Silver,organic,2023-05-20,90,Chinese,San Diego,4.2,29,485,Pretty Sushi,Sushi,26.95,1,2023-08-31 12:38:49,2023-08-31 13:37:49,59.0,47,4.88,1.81,33.64,,,0.0,completed,24.7,0.1,False,False,
1355,4030,Silver,referral,2023-09-25,129,Indian,San Diego,3.8,31,694,Part Burger,Burger,16.91,1,2023-08-31 15:41:42,2023-08-31 16:43:42,62.0,48,2.27,2.32,21.5,,,0.0,completed,21.4,3.4,False,False,
1811,3064,Silver,organic,2024-08-06,169,American,Chicago,3.4,33,930,Small Dessert,Dessert,11.82,1,2023-08-31 17:07:07,2023-08-31 18:04:07,57.0,47,7.06,2.02,20.9,,,0.0,completed,25.5,0.0,False,False,
4677,8353,Gold,social_media,2024-08-28,122,Mexican,Phoenix,4.4,18,651,Try Beverage,Beverage,18.37,1,2023-08-31 17:24:57,2023-08-31 17:57:57,33.0,30,5.12,2.75,26.24,,,0.0,completed,19.7,0.0,False,False,
7421,9676,Gold,paid_ads,2024-01-18,149,Italian,San Diego,3.7,13,797,Special Main Course,Main Course,34.05,1,2023-08-31 17:51:45,2023-08-31 18:35:45,44.0,31,7.51,1.92,35.97,PROMO-YSEI,free_delivery,7.51,completed,21.2,7.2,False,False,
6699,3893,Bronze,organic,2023-05-21,21,Japanese,Chicago,4.3,24,111,None Burger,Burger,19.19,1,2023-08-31 18:48:23,2023-08-31 19:42:23,54.0,48,3.94,4.33,27.46,,,0.0,completed,23.1,0.0,False,False,
9019,1738,Gold,email,2024-04-25,114,Japanese,San Antonio,4.9,14,604,Investment Burger,Burger,20.64,1,2023-08-31 19:29:00,2023-08-31 19:55:00,26.0,31,2.28,2.01,24.93,,,0.0,completed,26.5,0.0,False,False,
3834,4221,Bronze,email,2023-08-20,42,American,San Antonio,4.9,12,220,Born Appetizer,Appetizer,26.67,2,2023-08-31 19:36:58,2023-08-31 20:07:58,31.0,24,7.22,11.8,72.36,,,0.0,completed,25.7,0.0,False,False,
6273,7081,Bronze,organic,2023-12-02,187,Chinese,Chicago,3.6,10,1029,Tell Pizza,Pizza,6.26,1,2023-09-01 00:04:48,2023-09-01 00:39:48,35.0,22,2.89,0.62,8.52,PROMO-VLGT,percentage,1.25,completed,19.9,1.1,False,True,
4259,9563,Silver,referral,2023-04-29,124,American,Los Angeles,3.6,23,669,Threat Sushi,Sushi,24.86,1,2023-09-01 00:56:55,2023-09-01 01:45:55,49.0,35,4.0,0.24,29.1,,,0.0,completed,23.9,0.0,False,True,
8057,3396,Silver,organic,2024-08-21,164,Indian,Los Angeles,4.1,14,895,Attack Sushi,Sushi,6.5,1,2023-09-01 04:04:33,,,24,4.78,1.2,12.48,,,0.0,cancelled,17.3,0.0,False,True,
5783,2455,Bronze,email,2023-09-21,95,Japanese,Los Angeles,3.3,12,513,Region Sushi,Sushi,16.52,1,2023-09-01 04:17:50,2023-09-01 05:01:50,44.0,40,4.94,3.8,25.26,,,0.0,completed,19.6,0.0,False,True,
3531,4958,Bronze,paid_ads,2024-12-27,22,Mexican,Chicago,4.1,25,119,Push Appetizer,Appetizer,22.23,1,2023-09-01 05:32:55,2023-09-01 06:28:55,56.0,50,2.13,1.42,23.65,PROMO-WLTB,free_delivery,2.13,completed,22.5,0.0,False,True,
2425,2288,Gold,social_media,2024-08-08,74,Chinese,San Diego,4.8,34,385,With Dessert,Dessert,31.16,3,2023-09-01 10:57:09,,,54,5.15,12.68,111.31,,,0.0,cancelled,17.8,0.0,False,True,
4370,9429,Bronze,referral,2024-11-22,50,Japanese,Chicago,4.7,19,260,Team Pizza,Pizza,17.56,1,2023-09-01 10:58:36,2023-09-01 11:43:36,45.0,43,2.45,3.55,21.11,PROMO-QFFL,free_delivery,2.45,completed,21.0,0.0,False,True,
3089,8151,Bronze,referral,2023-06-11,26,Japanese,Los Angeles,3.5,21,134,Institution Main Course,Main Course,8.51,1,2023-09-01 15:12:34,2023-09-01 15:48:34,36.0,38,3.95,0.68,13.14,,,0.0,completed,22.4,0.0,False,True,
10211,6293,Silver,organic,2023-03-18,19,Mediterranean,San Diego,4.3,29,102,Example Beverage,Beverage,22.44,1,2023-09-01 15:49:12,2023-09-01 16:39:12,50.0,42,7.84,1.61,24.05,PROMO-QZMO,free_delivery,7.84,completed,15.2,0.0,False,True,
3675,9399,Bronze,email,2023-02-11,74,Chinese,San Diego,4.8,34,385,With Dessert,Dessert,31.16,1,2023-09-01 16:51:48,2023-09-01 17:32:48,41.0,46,3.67,3.2,31.8,PROMO-WPOF,percentage,6.23,completed,16.3,0.0,False,True,
4269,8697,Bronze,social_media,2023-07-09,86,Fast Food,Chicago,3.1,12,455,Among Appetizer,Appetizer,24.71,3,2023-09-01 20:17:29,2023-09-01 20:47:29,30.0,32,6.87,10.2,91.2,,,0.0,completed,19.6,0.0,False,True,
2389,9596,Bronze,email,2023-07-21,196,Chinese,Houston,4.9,26,1086,Claim Dessert,Dessert,5.17,1,2023-09-01 21:50:38,2023-09-01 22:41:38,51.0,42,5.05,0.71,5.88,PROMO-VCWG,free_delivery,5.05,completed,13.3,0.0,False,True,
5779,9960,Bronze,organic,2023-08-09,175,Mediterranean,New York,3.1,10,960,Person Sushi,Sushi,20.7,2,2023-09-01 22:41:45,2023-09-01 23:16:45,35.0,29,3.2,5.03,49.63,,,0.0,completed,17.7,0.0,False,True,
5738,3734,Gold,email,2024-04-23,165,Chinese,San Antonio,4.9,24,901,Just Appetizer,Appetizer,19.16,1,2023-09-01 23:23:29,2023-09-02 00:35:29,72.0,51,6.32,3.93,29.41,,,0.0,completed,21.5,5.6,False,True,
1746,8893,Silver,paid_ads,2023-08-24,106,Chinese,Phoenix,5.0,22,566,Option Pasta,Pasta,12.32,1,2023-09-02 00:10:57,2023-09-02 01:11:57,61.0,49,5.32,0.47,18.11,,,0.0,completed,22.8,0.0,True,False,
9918,5114,Silver,social_media,2023-05-05,1,American,San Antonio,4.3,18,7,Dog Pizza,Pizza,25.15,1,2023-09-02 01:19:43,,,39,5.19,0.54,30.88,,,0.0,cancelled,21.3,0.0,True,False,
1252,3006,Bronze,paid_ads,2024-12-04,159,Italian,New York,4.9,23,868,Factor Dessert,Dessert,27.38,1,2023-09-02 04:11:43,2023-09-02 05:06:43,55.0,36,2.17,1.15,20.7,PROMO-HQBM,fixed_amount,10.0,completed,14.8,3.3,True,False,
4726,4791,Bronze,paid_ads,2024-12-26,96,Japanese,Houston,4.0,22,515,Once Burger,Burger,28.28,1,2023-09-02 05:56:29,2023-09-02 06:26:29,30.0,34,3.99,4.98,37.25,,,0.0,completed,17.0,0.0,True,False,
7224,11,Bronze,paid_ads,2024-08-05,65,American,Chicago,4.8,28,332,Still Appetizer,Appetizer,5.54,1,2023-09-02 06:20:15,2023-09-02 07:20:15,60.0,50,6.4,0.2,10.14,PROMO-DJDR,fixed_amount,2.0,completed,19.1,0.0,True,False,
1076,5222,Silver,paid_ads,2023-02-17,84,Mediterranean,San Antonio,3.2,28,445,Training Pizza,Pizza,23.22,1,2023-09-02 06:22:18,2023-09-02 07:05:18,43.0,46,6.77,1.87,31.86,,,0.0,completed,20.6,0.0,True,False,
4216,3678,Bronze,organic,2023-01-15,65,American,Chicago,4.8,28,335,Investment Appetizer,Appetizer,8.73,1,2023-09-02 07:32:13,2023-09-02 08:33:13,61.0,48,6.88,1.92,17.53,,,0.0,completed,21.5,0.6,True,False,
9103,9165,Gold,social_media,2024-04-03,123,Chinese,Houston,4.3,26,661,Available Main Course,Main Course,7.08,1,2023-09-02 08:11:30,2023-09-02 08:53:30,42.0,41,2.21,0.25,9.54,,,0.0,completed,21.7,0.0,True,False,
6226,7335,Bronze,referral,2023-12-24,56,Indian,Chicago,4.1,22,288,Rate Main Course,Main Course,20.64,1,2023-09-02 10:36:21,2023-09-02 11:24:21,48.0,43,2.97,2.73,26.34,,,0.0,completed,21.7,0.0,True,False,
7891,5165,Silver,paid_ads,2023-12-05,188,American,San Antonio,3.4,11,1036,Forget Beverage,Beverage,26.8,2,2023-09-02 14:53:53,2023-09-02 15:36:53,43.0,35,7.9,6.78,68.28,,,0.0,completed,22.9,0.0,True,False,
2047,9034,Gold,social_media,2023-09-01,182,American,Philadelphia,4.4,30,997,Authority Dessert,Dessert,8.39,2,2023-09-02 16:13:41,2023-09-02 17:27:41,74.0,55,2.92,0.14,19.84,,,0.0,completed,19.9,5.2,True,False,
4678,6861,Bronze,referral,2024-06-08,32,Italian,Houston,4.0,32,173,Anyone Beverage,Beverage,10.59,2,2023-09-02 18:32:00,2023-09-02 19:39:00,67.0,60,3.27,0.61,25.06,,,0.0,completed,18.9,0.0,True,False,
5020,8106,Bronze,paid_ads,2024-06-01,63,Mexican,Phoenix,3.3,14,321,Mention Sushi,Sushi,6.58,1,2023-09-02 20:27:58,2023-09-02 21:12:58,45.0,39,6.81,1.56,14.95,,,0.0,completed,18.7,0.0,True,False,
4231,285,Silver,paid_ads,2023-10-01,193,Italian,San Diego,3.7,25,1069,Authority Beverage,Beverage,22.75,1,2023-09-02 21:04:15,2023-09-02 21:39:15,35.0,38,4.35,5.47,32.57,,,0.0,completed,17.1,0.0,True,False,
4598,6544,Bronze,referral,2023-03-07,40,Fast Food,San Diego,3.4,23,211,Seven Main Course,Main Course,9.68,1,2023-09-02 21:37:22,2023-09-02 22:23:22,46.0,46,2.69,2.12,14.49,,,0.0,completed,25.0,0.0,True,False,
4751,5571,Silver,organic,2023-09-05,166,Italian,San Antonio,3.8,34,907,West Main Course,Main Course,18.49,1,2023-09-02 22:06:52,,,49,2.74,2.0,13.23,PROMO-XGKA,fixed_amount,10.0,cancelled,21.2,0.0,True,False,
1528,5732,Bronze,organic,2024-03-24,137,Italian,Phoenix,4.7,25,737,Kitchen Dessert,Dessert,23.46,1,2023-09-03 01:11:32,2023-09-03 01:56:32,45.0,42,2.49,3.48,24.74,PROMO-HAAU,percentage,4.69,completed,17.9,0.0,True,False,
4502,7612,Silver,organic,2024-05-09,80,Indian,Los Angeles,4.6,21,417,Customer Pasta,Pasta,34.91,1,2023-09-03 03:24:01,2023-09-03 04:19:01,55.0,31,3.07,7.19,45.17,,,0.0,completed,16.5,1.7,True,False,
9173,2436,Silver,referral,2023-12-19,51,American,Philadelphia,3.6,21,264,Space Burger,Burger,7.71,1,2023-09-03 04:58:22,2023-09-03 06:00:22,62.0,50,4.97,1.3,13.98,,,0.0,completed,20.6,0.0,True,False,
8835,7524,Gold,organic,2023-07-08,59,Fast Food,San Diego,4.1,18,301,Once Burger,Burger,32.73,2,2023-09-03 08:00:20,2023-09-03 08:43:20,43.0,35,2.08,14.65,72.37,PROMO-YTBZ,percentage,9.82,completed,21.7,0.0,True,False,
6087,1030,Bronze,social_media,2024-04-20,20,Fast Food,San Antonio,4.7,28,104,Write Burger,Burger,22.82,1,2023-09-03 14:00:43,2023-09-03 14:41:43,41.0,43,2.69,1.8,27.31,,,0.0,completed,21.7,0.0,True,False,
10591,6585,Bronze,paid_ads,2023-09-30,180,Fast Food,New York,3.6,26,987,They Beverage,Beverage,16.37,1,2023-09-03 14:21:20,2023-09-03 15:14:20,53.0,41,7.43,2.55,26.35,,,0.0,completed,22.5,0.0,True,False,
8512,8092,Silver,referral,2024-07-22,42,American,San Antonio,4.9,12,221,Truth Appetizer,Appetizer,29.21,1,2023-09-03 15:48:20,2023-09-03 16:35:20,47.0,30,7.25,4.14,36.22,PROMO-KKXE,percentage,4.38,completed,20.4,10.2,True,False,
6451,4452,Bronze,email,2023-08-30,65,American,Chicago,4.8,28,334,Surface Main Course,Main Course,16.53,3,2023-09-03 16:12:16,2023-09-03 17:16:16,64.0,54,6.99,12.21,68.79,,,0.0,completed,22.2,0.0,True,False,
7655,2967,Gold,email,2023-03-20,80,Indian,Los Angeles,4.6,21,418,Fine Pizza,Pizza,8.07,1,2023-09-03 16:27:52,2023-09-03 17:23:52,56.0,50,6.23,1.77,16.07,,,0.0,completed,19.7,0.0,True,False,
1048,7756,Silver,email,2023-10-20,119,Mediterranean,San Antonio,3.3,34,635,Science Burger,Burger,28.42,3,2023-09-03 16:56:53,2023-09-03 18:09:53,73.0,60,5.96,3.52,94.74,,,0.0,completed,21.4,0.0,True,False,
4766,554,Bronze,referral,2023-10-20,175,Mediterranean,New York,3.1,10,961,Organization Appetizer,Appetizer,15.7,4,2023-09-03 18:15:10,2023-09-03 18:44:10,29.0,23,3.64,0.92,67.36,,,0.0,completed,18.2,0.0,True,False,
3516,268,Silver,paid_ads,2024-09-28,83,Mexican,Philadelphia,3.8,19,436,Art Beverage,Beverage,11.11,2,2023-09-03 19:44:40,2023-09-03 20:20:40,36.0,30,4.0,2.48,28.7,,,0.0,completed,18.0,0.0,True,False,
8864,7136,Silver,social_media,2023-02-19,76,Chinese,Houston,4.0,13,394,Treatment Pizza,Pizza,8.48,2,2023-09-03 20:20:12,2023-09-03 20:55:12,35.0,27,3.4,2.31,22.67,,,0.0,completed,15.1,0.0,True,False,
8522,1241,Bronze,paid_ads,2024-11-14,136,Mexican,San Diego,3.1,19,734,Once Beverage,Beverage,8.03,3,2023-09-03 21:17:04,2023-09-03 22:12:04,55.0,48,7.87,4.76,36.72,,,0.0,completed,19.2,0.0,True,False,
1530,4160,Bronze,email,2023-03-14,8,Mexican,Houston,4.3,22,43,Save Pasta,Pasta,13.36,1,2023-09-03 21:41:42,2023-09-03 22:14:42,33.0,32,5.8,0.53,13.89,PROMO-LMON,free_delivery,5.8,completed,19.2,0.0,True,False,
6189,2490,Bronze,paid_ads,2024-08-20,40,Fast Food,San Diego,3.4,23,210,About Sushi,Sushi,29.02,1,2023-09-03 22:54:43,2023-09-03 23:38:43,44.0,41,7.78,6.67,35.69,PROMO-FLIN,free_delivery,7.78,completed,17.1,0.0,True,False,
1422,7859,Bronze,social_media,2024-12-29,177,Fast Food,Houston,4.7,10,966,Later Sushi,Sushi,25.88,2,2023-09-03 23:57:01,2023-09-04 00:15:01,18.0,23,3.62,7.4,62.78,,,0.0,completed,21.3,0.0,True,False,
3179,5395,Bronze,paid_ads,2023-06-28,2,Indian,San Diego,3.2,26,11,Require Burger,Burger,20.6,1,2023-09-04 00:59:44,2023-09-04 01:39:44,40.0,39,5.72,4.34,26.54,PROMO-WGRJ,percentage,4.12,completed,20.2,0.0,False,False,
4804,8662,Bronze,referral,2024-08-03,42,American,San Antonio,4.9,12,216,Sound Pizza,Pizza,29.0,1,2023-09-04 02:03:14,2023-09-04 02:40:14,37.0,34,6.54,6.06,35.8,PROMO-MXKL,percentage,5.8,completed,23.9,0.0,False,False,
10414,3288,Silver,organic,2024-02-29,43,Chinese,Houston,4.8,32,225,Purpose Pasta,Pasta,5.39,1,2023-09-04 02:15:09,2023-09-04 03:09:09,54.0,48,2.56,1.28,9.23,,,0.0,completed,21.7,0.0,False,False,
5978,2020,Bronze,paid_ads,2023-08-18,123,Chinese,Houston,4.3,26,658,Get Pizza,Pizza,22.87,1,2023-09-04 03:18:08,2023-09-04 04:03:08,45.0,42,5.99,3.77,32.63,,,0.0,completed,17.1,0.8,False,False,
3801,9782,Silver,referral,2023-06-03,144,Mediterranean,Los Angeles,3.9,13,773,Reason Main Course,Main Course,31.68,1,2023-09-04 05:38:44,2023-09-04 06:26:44,48.0,37,3.0,6.21,40.89,,,0.0,completed,24.6,0.0,False,False,
10047,5314,Silver,paid_ads,2023-04-12,3,Mexican,San Antonio,3.3,26,16,Performance Main Course,Main Course,27.65,1,2023-09-04 06:51:21,2023-09-04 07:57:21,66.0,52,3.96,5.67,32.28,PROMO-CTXL,fixed_amount,5.0,completed,18.2,5.9,False,False,
10760,4318,Silver,referral,2023-07-02,188,American,San Antonio,3.4,11,1033,Particular Burger,Burger,29.78,1,2023-09-04 06:59:47,2023-09-04 07:38:47,39.0,40,6.29,3.49,39.56,,,0.0,completed,17.4,0.0,False,False,
8067,5825,Bronze,referral,2024-04-28,95,Japanese,Los Angeles,3.3,12,514,Technology Pasta,Pasta,23.95,1,2023-09-04 07:32:27,2023-09-04 07:59:27,27.0,23,4.63,2.59,31.17,,,0.0,completed,25.7,0.0,False,False,
2661,9612,Bronze,organic,2024-09-20,56,Indian,Chicago,4.1,22,293,Live Appetizer,Appetizer,30.48,3,2023-09-04 07:41:44,,,40,7.52,21.64,120.6,,,0.0,cancelled,21.5,0.0,False,False,
7422,9073,Bronze,social_media,2023-01-16,200,Fast Food,New York,4.5,12,1108,Then Beverage,Beverage,6.53,1,2023-09-04 08:49:56,2023-09-04 09:36:56,47.0,39,3.44,0.11,10.08,,,0.0,completed,18.5,0.0,False,False,
5130,839,Bronze,social_media,2024-01-06,10,Chinese,Phoenix,3.3,26,58,Pm Main Course,Main Course,20.94,1,2023-09-04 08:58:46,2023-09-04 09:34:46,36.0,40,2.91,4.99,28.84,,,0.0,completed,23.0,0.0,False,False,
7071,8944,Silver,social_media,2024-08-20,179,Italian,Los Angeles,4.6,24,985,Know Burger,Burger,20.82,1,2023-09-04 09:00:40,2023-09-04 09:50:40,50.0,40,4.01,3.01,27.84,,,0.0,completed,22.1,0.0,False,False,
1131,8462,Silver,email,2023-07-24,157,American,Los Angeles,3.1,25,851,Mother Dessert,Dessert,24.3,4,2023-09-04 09:05:12,2023-09-04 09:42:12,37.0,35,7.1,7.16,101.46,PROMO-GJCB,fixed_amount,10.0,completed,24.0,0.0,False,False,
9371,4828,Bronze,organic,2023-03-13,121,Mediterranean,San Diego,4.1,24,648,Focus Pizza,Pizza,19.9,1,2023-09-04 09:05:51,2023-09-04 09:53:51,48.0,36,7.07,2.77,29.74,,,0.0,completed,16.6,0.0,False,False,
3880,6988,Bronze,social_media,2023-06-15,86,Fast Food,Chicago,3.1,12,461,Other Appetizer,Appetizer,5.55,1,2023-09-04 12:32:35,2023-09-04 13:35:35,63.0,41,4.21,0.88,10.64,,,0.0,completed,18.2,8.5,False,False,
9883,3504,Bronze,organic,2024-11-21,177,Fast Food,Houston,4.7,10,969,Main Burger,Burger,31.92,1,2023-09-04 13:44:02,2023-09-04 14:11:02,27.0,22,6.85,0.88,39.65,,,0.0,completed,18.8,0.0,False,False,
9986,7825,Bronze,organic,2024-05-31,128,Italian,San Antonio,4.2,31,692,Image Dessert,Dessert,15.39,1,2023-09-04 15:27:30,,,46,2.46,2.58,20.43,,,0.0,cancelled,22.9,0.0,False,False,
4179,2076,Bronze,social_media,2024-04-08,56,Indian,Chicago,4.1,22,290,Left Appetizer,Appetizer,27.75,1,2023-09-04 16:23:25,2023-09-04 17:02:25,39.0,32,2.04,6.26,36.05,,,0.0,completed,17.6,0.0,False,False,
7648,1313,Silver,organic,2024-02-05,168,American,Los Angeles,4.8,19,920,Yes Dessert,Dessert,12.7,2,2023-09-04 19:50:18,2023-09-04 20:44:18,54.0,41,7.18,6.17,38.75,,,0.0,completed,14.6,0.0,False,False,
3989,2285,Bronze,email,2024-10-07,48,American,New York,4.9,21,249,Food Burger,Burger,29.68,1,2023-09-04 23:19:47,2023-09-05 00:09:47,50.0,39,7.23,4.45,39.36,PROMO-NCIY,fixed_amount,2.0,completed,13.2,0.0,False,False,
5107,8576,Silver,referral,2023-12-01,136,Mexican,San Diego,3.1,19,733,Find Pizza,Pizza,28.48,1,2023-09-05 00:38:44,,,33,2.85,2.33,28.66,PROMO-HZTS,fixed_amount,5.0,cancelled,18.1,0.0,False,False,
8281,2809,Silver,paid_ads,2023-03-27,97,Chinese,Philadelphia,4.5,34,525,Voice Pizza,Pizza,16.73,1,2023-09-05 04:14:49,2023-09-05 05:11:49,57.0,50,3.78,2.36,22.87,,,0.0,completed,21.4,0.0,False,False,
10692,8996,Bronze,social_media,2023-11-13,130,Indian,San Diego,3.5,12,705,Right Main Course,Main Course,14.14,1,2023-09-05 04:34:37,2023-09-05 05:09:37,35.0,38,7.09,0.01,21.24,,,0.0,completed,20.0,0.0,False,False,
7150,9289,Bronze,email,2024-06-09,143,Indian,Chicago,3.3,17,772,Condition Appetizer,Appetizer,31.85,1,2023-09-05 05:08:44,2023-09-05 05:55:44,47.0,41,2.49,7.32,35.29,PROMO-GWRL,percentage,6.37,completed,21.1,0.0,False,False,
7253,6522,Bronze,organic,2023-01-14,109,Japanese,San Diego,4.6,30,576,Also Pizza,Pizza,17.21,1,2023-09-05 05:40:14,2023-09-05 06:36:14,56.0,46,7.17,3.38,27.76,,,0.0,completed,21.3,0.0,False,False,
6802,6356,Silver,organic,2023-01-06,156,Chinese,San Antonio,4.3,22,842,Physical Pizza,Pizza,21.63,1,2023-09-05 07:19:12,2023-09-05 08:08:12,49.0,33,5.44,0.9,24.73,PROMO-LHKG,percentage,3.24,completed,17.6,0.2,False,False,
1372,3720,Bronze,email,2024-11-17,139,American,Houston,3.9,15,744,Contain Main Course,Main Course,27.01,1,2023-09-05 08:16:46,2023-09-05 09:01:46,45.0,42,5.93,4.11,27.05,PROMO-FMMJ,fixed_amount,10.0,completed,19.7,0.0,False,False,
3540,4772,Gold,email,2024-09-18,31,Mexican,Philadelphia,4.6,30,167,Discuss Pizza,Pizza,22.29,1,2023-09-05 13:23:24,2023-09-05 14:16:24,53.0,40,5.56,0.11,27.96,,,0.0,completed,22.5,0.0,False,False,
1919,2697,Silver,email,2023-03-07,48,American,New York,4.9,21,249,Food Burger,Burger,29.68,1,2023-09-05 16:28:20,2023-09-05 17:07:20,39.0,32,5.49,1.6,36.77,,,0.0,completed,20.8,0.0,False,False,
10080,5797,Silver,organic,2023-08-29,66,Chinese,Los Angeles,4.5,17,340,Lawyer Burger,Burger,32.11,1,2023-09-05 17:23:52,2023-09-05 18:18:52,55.0,33,3.1,1.36,36.57,,,0.0,completed,17.8,4.3,False,False,
4544,809,Silver,email,2023-01-04,21,Japanese,Chicago,4.3,24,109,Prove Pizza,Pizza,9.16,1,2023-09-05 21:29:41,2023-09-05 22:06:41,37.0,41,3.41,0.36,12.93,,,0.0,completed,19.6,0.0,False,False,
3056,3294,Bronze,email,2024-12-30,154,Fast Food,San Diego,3.3,30,830,Onto Burger,Burger,9.55,1,2023-09-05 23:40:17,2023-09-06 00:36:17,56.0,56,5.47,1.32,14.34,PROMO-NVDQ,fixed_amount,2.0,completed,17.6,0.0,False,False,
10041,9498,Silver,paid_ads,2024-05-24,80,Indian,Los Angeles,4.6,21,417,Customer Pasta,Pasta,34.91,2,2023-09-06 00:40:25,,,35,4.4,16.83,91.05,,,0.0,cancelled,21.5,0.0,False,False,
2748,3460,Bronze,email,2023-11-06,81,American,Houston,4.8,31,426,Former Dessert,Dessert,33.31,1,2023-09-06 00:52:25,2023-09-06 01:49:25,57.0,45,5.24,1.09,39.64,,,0.0,completed,21.2,0.0,False,False,
2526,2420,Silver,social_media,2024-05-16,193,Italian,San Diego,3.7,25,1068,Hospital Appetizer,Appetizer,33.44,1,2023-09-06 02:08:20,2023-09-06 02:46:20,38.0,39,3.51,7.3,44.25,,,0.0,completed,22.6,0.0,False,False,
9606,4225,Bronze,organic,2024-10-04,66,Chinese,Los Angeles,4.5,17,342,Land Sushi,Sushi,6.95,3,2023-09-06 03:05:24,2023-09-06 03:45:24,40.0,33,4.77,0.43,26.05,,,0.0,completed,20.0,0.0,False,False,
10953,7572,Bronze,email,2023-12-03,183,Japanese,Houston,4.3,34,1003,End Appetizer,Appetizer,15.57,1,2023-09-06 04:09:41,2023-09-06 05:10:41,61.0,51,2.85,0.32,16.74,PROMO-JYYC,fixed_amount,2.0,completed,14.2,0.0,False,False,
4836,6364,Bronze,referral,2024-07-29,39,Italian,Chicago,4.3,16,201,Example Pasta,Pasta,13.82,1,2023-09-06 06:18:43,,,42,2.22,2.17,18.21,,,0.0,cancelled,23.0,4.0,False,False,
9607,9389,Bronze,referral,2024-05-28,73,Italian,San Diego,4.7,16,378,Billion Appetizer,Appetizer,24.75,1,2023-09-06 09:53:40,2023-09-06 10:43:40,50.0,42,7.7,3.55,36.0,,,0.0,completed,19.2,0.0,False,False,
9156,4568,Bronze,email,2024-08-19,86,Fast Food,Chicago,3.1,12,458,Kind Burger,Burger,19.42,1,2023-09-06 10:16:21,2023-09-06 10:47:21,31.0,34,6.33,1.67,25.48,PROMO-HQJE,percentage,1.94,completed,21.0,0.0,False,False,
8714,3525,Bronze,paid_ads,2024-03-03,181,Mexican,San Diego,3.2,20,991,So Sushi,Sushi,14.43,1,2023-09-06 12:49:09,2023-09-06 13:31:09,42.0,34,4.98,1.92,19.17,PROMO-VPXJ,percentage,2.16,completed,19.8,0.0,False,False,
7830,6752,Silver,organic,2023-03-04,165,Chinese,San Antonio,4.9,24,901,Just Appetizer,Appetizer,19.16,2,2023-09-06 13:47:02,,,49,5.3,7.23,43.19,PROMO-PFMY,percentage,7.66,cancelled,20.1,3.9,False,False,
8850,9718,Bronze,social_media,2023-01-12,118,Japanese,New York,3.3,29,632,Example Appetizer,Appetizer,17.33,1,2023-09-06 15:10:43,2023-09-06 16:12:43,62.0,45,5.06,3.35,25.74,,,0.0,completed,20.5,0.2,False,False,
3673,6238,Bronze,organic,2024-06-03,190,Japanese,New York,4.6,12,1052,Same Appetizer,Appetizer,12.19,1,2023-09-06 15:19:46,2023-09-06 16:06:46,47.0,37,7.38,0.04,19.61,,,0.0,completed,14.4,0.0,False,False,
8932,9792,Bronze,referral,2023-07-30,100,Mexican,San Diego,3.2,33,540,Everything Dessert,Dessert,28.45,1,2023-09-06 20:04:46,2023-09-06 20:58:46,54.0,56,6.63,0.56,29.01,PROMO-ZCWD,free_delivery,6.63,completed,19.0,0.0,False,False,
6854,9237,Bronze,email,2023-10-23,38,Italian,Philadelphia,3.0,19,195,Set Pizza,Pizza,14.3,1,2023-09-06 20:09:09,2023-09-06 20:59:09,50.0,30,3.94,0.01,18.25,,,0.0,completed,21.3,6.3,False,False,
7233,5320,Bronze,email,2023-03-09,143,Indian,Chicago,3.3,17,772,Condition Appetizer,Appetizer,31.85,3,2023-09-07 00:19:48,2023-09-07 01:03:48,44.0,36,3.3,0.37,99.22,,,0.0,completed,20.6,0.0,False,False,
9286,1868,Bronze,email,2024-08-23,160,Indian,Chicago,4.2,12,872,Memory Beverage,Beverage,14.85,1,2023-09-07 01:46:57,2023-09-07 02:22:57,36.0,32,2.39,3.12,20.36,,,0.0,completed,18.9,0.0,False,False,
